system,record_id,timestamp,name,email,phone,zip_code,source,campaign,service
crm,CRM0006730,2026-06-29T12:10:00.000000,Stephanie Phelps,sphelps@example.com,7265183681,78217,Direct,Direct,Interior Painting
crm,CRM0002362,2026-06-30T01:23:00.000000,Amy Cox,amycox@example.com,210718553,78209,Direct,Direct,Exterior Painting
crm,CRM0004033,2026-06-30T05:15:00.000000,Jennifer Meyer,jennifer.meyer@example.net,210 470 0679,78213,Direct,Direct,Cabinet Painting
marketing,MKT0008646,2025-01-07T08:47:00.000000,Test Lead,test24@example.com,,78240,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008739,2025-01-12T13:23:00.000000,Promotional Contact,promo68@example.net,2105550068,78232,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0003300,2025-01-13T21:54:00.000000,Arthur Nunez,arthurnunez@example.net,+1 726 605 5075,78201,Organic Search,Organic Search,Exterior Painting
marketing,MKT0008473,2025-01-21T14:34:00.000000,Benjamin Mccarthy,benjaminmccarthy@example.com,210-645-4567,78229,Direct,Direct,Interior Painting
marketing,MKT0008696,2025-02-01T15:19:00.000000,Promotional Contact,promo25@example.net,2105550025,78240,Organic Search,Organic Search,Interior Painting
marketing,MKT0000419,2025-02-04T20:51:00.000000,Jacqueline Arroyo,jacquelinearroyo@example.net,(726) 230-9462,78209,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008624,2025-02-05T21:10:00.000000,Test Lead,test2@example.com,,78209,Facebook Ads,Meta | Free Estimate,Drywall Repair
marketing,MKT0008650,2025-02-18T12:20:00.000000,Test Lead,test28@example.com,,78213,Facebook Ads,Meta | Home Refresh,Minor Remodeling
marketing,MKT0008623,2025-02-19T17:31:00.000000,Test Lead,test1@example.com,,78217,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008733,2025-02-27T11:10:00.000000,Promotional Contact,promo62@example.net,2105550062,78209,Direct,Direct,Cabinet Painting
marketing,MKT0008721,2025-02-27T17:54:00.000000,Promotional Contact,promo50@example.net,2105550050,78217,Facebook Ads,Meta | Free Estimate,Drywall Repair
marketing,MKT0008656,2025-03-05T15:26:00.000000,Test Lead,test34@example.com,,78209,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008700,2025-03-06T19:30:00.000000,Promotional Contact,promo29@example.net,2105550029,78217,Organic Search,Organic Search,Interior Painting
marketing,MKT0008643,2025-03-07T12:13:00.000000,Test Lead,test21@example.com,,78216,Organic Search,Organic Search,Cabinet Painting
marketing,MKT0004548,2025-03-10T16:30:00.000000,Melissa Kelly,mkelly@example.net,,78201,Facebook Ads,Meta | Free Estimate,Cabinet Painting
marketing,MKT0008659,2025-03-10T16:35:00.000000,Test Lead,test37@example.com,,78230,Facebook Ads,Meta | Free Estimate,Cabinet Painting
marketing,MKT0008633,2025-03-12T16:39:00.000000,Test Lead,test11@example.com,,78209,Facebook Ads,Meta | Free Estimate,Interior Painting
marketing,MKT0008273,2025-03-17T17:46:00.000000,Katherine Sandoval,katherinesandoval@example.com,+1 210 447 7325,78240,Organic Search,Organic Search,Cabinet Painting
marketing,MKT0008725,2025-03-19T05:15:00.000000,Promotional Contact,promo54@example.net,2105550054,78213,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0002356,2025-03-24T07:32:00.000000,Nicholas Jones,njones@example.org,7265452059,78201,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0000753,2025-03-31T13:42:00.000000,T. Burton,tammy.burton28@example.net,+1 726 508 4246,78230,Facebook Ads,Meta | Home Refresh,Interior Painting
marketing,MKT0008647,2025-03-31T19:55:00.000000,Test Lead,test25@example.com,,78217,Organic Search,Organic Search,Exterior Painting
marketing,MKT0008626,2025-04-03T20:44:00.000000,Test Lead,test4@example.com,,78230,Organic Search,Organic Search,Interior Painting
marketing,MKT0002613,2025-04-04T07:23:00.000000,Derrick Pena,derrick.pena@example.com,2107827279,78230,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008651,2025-04-04T16:49:00.000000,Test Lead,test29@example.com,,78240,Organic Search,Organic Search,Minor Remodeling
marketing,MKT0004871,2025-04-08T14:49:00.000000,Angela Medina,,7267562541,78217,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0001909,2025-04-14T04:36:00.000000,Stacey Thompson,stacey.thompson@example.org,7264093645,78213,Organic Search,Organic Search,Interior Painting
marketing,MKT0008719,2025-04-15T07:49:00.000000,Promotional Contact,promo48@example.net,2105550048,78217,Direct,Direct,Exterior Painting
marketing,MKT0003973,2025-04-16T15:43:00.000000,maria ellis,maria.ellis@example.org,(726) 320-3996,78201,Facebook Ads,Meta | Free Estimate,Cabinet Painting
marketing,MKT0008688,2025-04-22T10:21:00.000000,Promotional Contact,promo17@example.net,2105550017,78216,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0006237,2025-04-24T16:39:00.000000,Angela Stuart,angela.stuart85@example.com,,78229,Organic Search,Organic Search,Interior Painting
marketing,MKT0006418,2025-04-27T13:13:00.000000,Cody Jenkins,cody.jenkins84@example.net,(726) 443-8535,78229,Organic Search,Organic Search,Interior Painting
marketing,MKT0008001,2025-04-28T02:37:00.000000,Michael Mcdonald,michael.mcdonald90@example.org,7264627295,78201,Organic Search,Organic Search,Interior Painting
marketing,MKT0008731,2025-04-29T08:46:00.000000,Promotional Contact,promo60@example.net,2105550060,78232,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0005038,2025-04-30T00:34:00.000000,Steven Pierce,spierce@example.net,7265240907,78217,Facebook Ads,Meta | Free Estimate,Minor Remodeling
marketing,MKT0008533,2025-05-02T15:10:00.000000,Deborah Howell,deborah.howell94@example.org,7265388833,78216,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008605,2025-05-03T07:46:00.000000,Adriana Young,ayoung@example.net,7267215286,78230,Facebook Ads,Meta | Seasonal Promo,Cabinet Painting
marketing,MKT0008727,2025-05-03T14:40:00.000000,Promotional Contact,promo56@example.net,2105550056,78232,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0004662,2025-05-06T10:53:00.000000,ANGELA JENKINS,angela.jenkins51@example.net,(210) 700-8423,78213,Facebook Ads,Meta | Seasonal Promo,Interior Painting
marketing,MKT0008676,2025-05-07T18:51:00.000000,Promotional Contact,promo5@example.net,2105550005,78216,Organic Search,Organic Search,Exterior Painting
marketing,MKT0008680,2025-05-08T17:20:00.000000,Promotional Contact,promo9@example.net,2105550009,78216,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0001080,2025-05-08T17:38:00.000000,michael love,michael.love@example.com,7266255340,78213,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008663,2025-05-09T13:03:00.000000,Test Lead,test41@example.com,,78216,Direct,Direct,Exterior Painting
marketing,MKT0008628,2025-05-10T20:12:00.000000,Test Lead,test6@example.com,,78232,Direct,Direct,Interior Painting
marketing,MKT0002654,2025-05-16T14:05:00.000000,Danielle Simmons,daniellesimmons@example.org,+1 726 935 6996,78228,Organic Search,Organic Search,Drywall Repair
marketing,MKT0002398,2025-05-17T04:10:00.000000,James Hall,,726-524-3635,78229,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008056,2025-05-18T09:58:00.000000,Melanie Hansen,melanie.hansen88@example.com,7267736462,78232,Facebook Ads,Meta | Free Estimate,Drywall Repair
marketing,MKT0008356,2025-05-19T02:39:00.000000,Andrew Dunn,andrewdunn@example.org,2102583446,78232,Facebook Ads,Meta | Free Estimate,Exterior Painting
marketing,MKT0002778,2025-05-20T20:27:00.000000,Sabrina Russell,sabrinarussell@example.net,2109763568,78228,Facebook Ads,Meta | Home Refresh,Cabinet Painting
marketing,MKT0002779,2025-05-20T20:37:00.000000,Sabrina Russell,sabrinarussell@example.net,2109763568,78228,Facebook Ads,Meta | Home Refresh,Cabinet Painting
marketing,MKT0008666,2025-05-22T19:42:00.000000,Test Lead,test44@example.com,,78217,Organic Search,Organic Search,Exterior Painting
marketing,MKT0008677,2025-05-24T01:46:00.000000,Promotional Contact,promo6@example.net,2105550006,78209,Direct,Direct,Interior Painting
marketing,MKT0007885,2025-05-27T19:16:00.000000,Steven Young,syoung@example.net,(726) 591-9473,78228,Organic Search,Organic Search,Cabinet Painting
marketing,MKT0008639,2025-05-28T08:00:00.000000,Test Lead,test17@example.com,,78217,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008629,2025-05-31T01:33:00.000000,Test Lead,test7@example.com,,78232,Direct,Direct,Exterior Painting
marketing,MKT0008732,2025-06-01T17:43:00.000000,Promotional Contact,promo61@example.net,2105550061,78232,Facebook Ads,Meta | Free Estimate,Drywall Repair
marketing,MKT0008702,2025-06-04T11:11:00.000000,Promotional Contact,promo31@example.net,2105550031,78230,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0006076,2025-06-05T17:12:00.000000,Eric Walton,ewalton@example.org,7265275984,78229,Organic Search,Organic Search,Interior Painting
marketing,MKT0008748,2025-06-07T04:06:00.000000,Promotional Contact,promo77@example.net,2105550077,78216,Facebook Ads,Meta | Home Refresh,Drywall Repair
marketing,MKT0008034,2025-06-09T09:11:00.000000,Jacob Porter,jacob.porter27@example.net,210-758-8108,78230,Organic Search,Organic Search,Cabinet Painting
marketing,MKT0008720,2025-06-13T03:31:00.000000,Promotional Contact,promo49@example.net,2105550049,78216,Facebook Ads,Meta | Seasonal Promo,Minor Remodeling
marketing,MKT0004489,2025-06-13T14:20:00.000000,Christian Hernandez,christian.hernandez@example.net,726-980-1288,78230,Facebook Ads,Meta | Free Estimate,Minor Remodeling
marketing,MKT0002162,2025-06-14T17:28:00.000000,Brendan Fry,bfry@example.net,2106793738,78216,Direct,Direct,Interior Painting
marketing,MKT0008671,2025-06-15T23:01:00.000000,Test Lead,test49@example.com,,78232,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0001462,2025-06-17T06:48:00.000000,Tyler Holt,tylerholt@example.org,2108543678,78228,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008155,2025-06-18T11:33:00.000000,Stephanie Garcia,sgarcia@example.com,2106694048,78229,Organic Search,Organic Search,Exterior Painting
marketing,MKT0001504,2025-06-21T16:39:00.000000,Deanna Harris,deannaharris@example.org,+1 210 707 8183,78230,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0003610,2025-06-25T13:09:00.000000,C. Zimmerman,,(726) 940-9470,78229,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0004058,2025-06-30T20:07:00.000000,Cynthia Ford,cynthiaford@example.com,2109528862,78240,Facebook Ads,Meta | Home Refresh,Interior Painting
marketing,MKT0008657,2025-07-01T05:29:00.000000,Test Lead,test35@example.com,,78213,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0001512,2025-07-01T15:09:00.000000,Derrick Moore,derrickmoore@example.org,+1 210 667 6046,78213,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008051,2025-07-02T07:19:00.000000,Sarah Hall,,(210) 316-4877,78217,Organic Search,Organic Search,Interior Painting
marketing,MKT0008052,2025-07-02T07:26:00.000000,Sarah Hall,,(210) 316-4877,78217,Organic Search,Organic Search,Interior Painting
marketing,MKT0000604,2025-07-08T09:25:00.000000,Michael Williams,michaelwilliams@example.net,(726) 687-4099,78209,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008655,2025-07-10T15:07:00.000000,Test Lead,test33@example.com,,78228,Organic Search,Organic Search,Interior Painting
marketing,MKT0008660,2025-07-11T09:21:00.000000,Test Lead,test38@example.com,,78213,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0008652,2025-07-15T06:00:00.000000,Test Lead,test30@example.com,,78228,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0001798,2025-07-15T09:21:00.000000,Tiffany Dominguez,tiffanydominguez@example.com,7263820942,78216,Facebook Ads,Meta | Home Refresh,Exterior Painting
marketing,MKT0008735,2025-07-18T00:15:00.000000,Promotional Contact,promo64@example.net,2105550064,78217,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008707,2025-07-19T12:06:00.000000,Promotional Contact,promo36@example.net,2105550036,78240,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0001137,2025-07-19T20:52:00.000000,Christopher Price,cprice@example.com,7268701590,78209,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008632,2025-07-22T23:01:00.000000,Test Lead,test10@example.com,,78232,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008746,2025-07-23T16:54:00.000000,Promotional Contact,promo75@example.net,2105550075,78232,Direct,Direct,Exterior Painting
marketing,MKT0001377,2025-07-23T23:22:00.000000,Sandra Sharp,sandra.sharp@example.org,2104516988,78213,Direct,Direct,Minor Remodeling
marketing,MKT0003454,2025-07-24T09:41:00.000000,Jose Bolton,jbolton@example.org,210-745-6553,78229,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0003455,2025-07-24T09:50:00.000000,Jose Bolton,jbolton@example.org,210-745-6553,78229,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008689,2025-07-25T00:11:00.000000,Promotional Contact,promo18@example.net,2105550018,78230,Facebook Ads,Meta | Home Refresh,Exterior Painting
marketing,MKT0003927,2025-07-25T07:20:00.000000,David Cox,davidcox@example.org,(210) 239-0880,78216,Organic Search,Organic Search,Minor Remodeling
marketing,MKT0004473,2025-07-29T11:08:00.000000,Rebecca Thomas,rebecca.thomas@example.org,726-201-6022,78228,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008682,2025-07-29T17:37:00.000000,Promotional Contact,promo11@example.net,2105550011,78217,Organic Search,Organic Search,Exterior Painting
marketing,MKT0004972,2025-07-29T23:40:00.000000,Jodi Ferguson,jodi.ferguson@example.com,2105736784,78229,Facebook Ads,Meta | Free Estimate,Interior Painting
marketing,MKT0000909,2025-08-01T22:57:00.000000,Luke Griffin,luke.griffin@example.org,7268819417,78201,Facebook Ads,Meta | Free Estimate,Exterior Painting
marketing,MKT0008723,2025-08-04T09:32:00.000000,Promotional Contact,promo52@example.net,2105550052,78216,Facebook Ads,Meta | Free Estimate,Cabinet Painting
marketing,MKT0008691,2025-08-05T00:38:00.000000,Promotional Contact,promo20@example.net,2105550020,78228,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008743,2025-08-08T01:56:00.000000,Promotional Contact,promo72@example.net,2105550072,78217,Direct,Direct,Exterior Painting
marketing,MKT0008658,2025-08-10T20:25:00.000000,Test Lead,test36@example.com,,78216,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0006896,2025-08-12T09:14:00.000000,Michael Smith,michael.smith7159@example.net,+1 726 772 1772,78230,Facebook Ads,Meta | Home Refresh,Exterior Painting
marketing,MKT0006897,2025-08-12T09:22:00.000000,Michael Smith,michael.smith7159@example.net,+1 726 772 1772,78230,Facebook Ads,Meta | Home Refresh,Exterior Painting
marketing,MKT0008625,2025-08-14T13:08:00.000000,Test Lead,test3@example.com,,78230,Organic Search,Organic Search,Exterior Painting
marketing,MKT0008472,2025-08-18T01:36:00.000000,Stephanie Cox,stephanie.cox36@example.com,7268741407,78228,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008669,2025-08-18T18:01:00.000000,Test Lead,test47@example.com,,78213,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0003136,2025-08-18T19:55:00.000000,Peter Kim,peterkim@example.org,2108463323,78213,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0008637,2025-08-19T18:23:00.000000,Test Lead,test15@example.com,,78217,Organic Search,Organic Search,Interior Painting
marketing,MKT0007826,2025-08-20T12:33:00.000000,Joseph Tyler,jtyler@example.com,2105678457,78228,Facebook Ads,Meta | Free Estimate,Drywall Repair
marketing,MKT0005911,2025-08-21T04:53:00.000000,Mark James,mjames@example.org,2107672349,78209,Organic Search,Organic Search,Drywall Repair
marketing,MKT0008729,2025-08-22T04:16:00.000000,Promotional Contact,promo58@example.net,2105550058,78201,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0002697,2025-08-23T10:33:00.000000,Nathan Heath,nathan.heath34@example.com,7269919917,78216,Organic Search,Organic Search,Exterior Painting
marketing,MKT0000058,2025-08-30T03:19:00.000000,JESSICA VAZQUEZ,jessicavazquez@example.org,(726) 872-5578,78240,Direct,Direct,Interior Painting
marketing,MKT0000059,2025-08-30T03:28:00.000000,JESSICA VAZQUEZ,jessicavazquez@example.org,(726) 872-5578,78240,Direct,Direct,Interior Painting
marketing,MKT0008653,2025-09-01T15:54:00.000000,Test Lead,test31@example.com,,78213,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0005988,2025-09-03T15:14:00.000000,Andrew Owen,andrew.owen98@example.net,(210) 205-1085,78232,Organic Search,Organic Search,Interior Painting
marketing,MKT0002925,2025-09-07T11:41:00.000000,Kelly Walters,kwalters@example.net,+1 210 418 2766,78201,Direct,Direct,Exterior Painting
marketing,MKT0002460,2025-09-11T00:23:00.000000,Mark Martin,mmartin@example.com,7264648969,78209,Direct,Direct,Interior Painting
marketing,MKT0001796,2025-09-12T03:03:00.000000,Edward Griffin,edwardgriffin@example.net,(726) 693-8916,78217,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008722,2025-09-12T03:10:00.000000,Promotional Contact,promo51@example.net,2105550051,78217,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0007579,2025-09-13T12:54:00.000000,Morgan Moss,morgan.moss@example.net,7268676092,78213,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0007580,2025-09-13T12:59:00.000000,Morgan Moss,morgan.moss@example.net,7268676092,78213,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0000579,2025-09-16T11:26:00.000000,David Nichols,david.nichols@example.net,2106804732,78216,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0001723,2025-09-18T12:46:00.000000,A. Phillips,annette.phillips72@example.net,7265463411,78216,Facebook Ads,Meta | Free Estimate,Exterior Painting
marketing,MKT0002218,2025-09-22T09:07:00.000000,Brian Zamora,brian.zamora12@example.com,(726) 690-4436,78240,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0005344,2025-09-25T10:43:00.000000,Rhonda Gregory,rhondagregory@example.net,7264058909,78232,Direct,Direct,Interior Painting
marketing,MKT0005669,2025-09-30T21:59:00.000000,John Combs,jcombs@example.net,+1 726 934 6049,78228,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008738,2025-10-01T23:09:00.000000,Promotional Contact,promo67@example.net,2105550067,78240,Facebook Ads,Meta | Seasonal Promo,Interior Painting
marketing,MKT0002526,2025-10-05T12:04:00.000000,Meredith Gomez,meredith.gomez@example.net,(210) 697-7334,78230,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008693,2025-10-09T15:49:00.000000,Promotional Contact,promo22@example.net,2105550022,78232,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0007129,2025-10-09T17:00:00.000000,Catherine Chapman,cchapman@example.net,2108268105,78229,Facebook Ads,Meta | Free Estimate,Minor Remodeling
marketing,MKT0008706,2025-10-09T21:41:00.000000,Promotional Contact,promo35@example.net,2105550035,78213,Facebook Ads,Meta | Seasonal Promo,Interior Painting
marketing,MKT0008713,2025-10-13T23:59:00.000000,Promotional Contact,promo42@example.net,2105550042,78217,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008734,2025-10-14T10:31:00.000000,Promotional Contact,promo63@example.net,2105550063,78228,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008670,2025-10-17T19:41:00.000000,Test Lead,test48@example.com,,78232,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008672,2025-10-19T09:00:00.000000,Promotional Contact,promo1@example.net,2105550001,78228,Facebook Ads,Meta | Free Estimate,Cabinet Painting
marketing,MKT0008708,2025-10-20T21:50:00.000000,Promotional Contact,promo37@example.net,2105550037,78230,Facebook Ads,Meta | Seasonal Promo,Exterior Painting
marketing,MKT0006473,2025-10-21T13:55:00.000000,Lauren Clark,lclark@example.com,+1 210 314 3589,78213,Facebook Ads,Meta | Seasonal Promo,Exterior Painting
marketing,MKT0004016,2025-10-22T08:50:00.000000,Philip Price,pprice@example.net,7265380813,78201,Organic Search,Organic Search,Minor Remodeling
marketing,MKT0008724,2025-10-22T10:23:00.000000,Promotional Contact,promo53@example.net,2105550053,78213,Organic Search,Organic Search,Exterior Painting
marketing,MKT0003539,2025-10-22T14:28:00.000000,Kendra Andrews,kendra.andrews@example.com,7264546850,78229,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0004394,2025-10-22T15:07:00.000000,James Brown,james.brown@example.com,7267910392,78228,Organic Search,Organic Search,Exterior Painting
marketing,MKT0005186,2025-10-28T11:18:00.000000,Alice Stephens,alicestephens@example.org,(210) 733-6613,78230,Direct,Direct,Cabinet Painting
marketing,MKT0007462,2025-11-02T02:12:00.000000,D. Gamble,darius.gamble@example.com,7266861784,78230,Direct,Direct,Interior Painting
marketing,MKT0008635,2025-11-04T08:17:00.000000,Test Lead,test13@example.com,,78209,Facebook Ads,Meta | Free Estimate,Exterior Painting
marketing,MKT0008648,2025-11-10T11:43:00.000000,Test Lead,test26@example.com,,78240,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0000748,2025-11-10T16:44:00.000000,Anita Larson,anita.larson@example.net,2105101153,78216,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0007551,2025-11-11T07:04:00.000000,Crystal Smith,crystal.smith99@example.net,7265739589,78228,Facebook Ads,Meta | Free Estimate,Exterior Painting
marketing,MKT0000023,2025-11-11T15:17:00.000000,Z. Wood,zachary.wood@example.com,(210) 735-0612,78209,Facebook Ads,Meta | Free Estimate,Exterior Painting
marketing,MKT0008627,2025-11-12T17:54:00.000000,Test Lead,test5@example.com,,78230,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0001130,2025-11-13T17:57:00.000000,Timothy Perez,tperez@example.org,+1 726 775 6707,78230,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0007388,2025-11-20T05:15:00.000000,Sarah Mayer,sarah.mayer24@example.com,2104944329,78209,Direct,Direct,Exterior Painting
marketing,MKT0007389,2025-11-20T05:25:00.000000,Sarah Mayer,sarah.mayer24@example.com,2104944329,78209,Direct,Direct,Exterior Painting
marketing,MKT0004136,2025-11-20T23:27:00.000000,Andrea Knapp,andreaknapp@example.org,,78201,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0004437,2025-11-22T20:18:00.000000,Rachel King,rachel.king@example.org,2104144187,78240,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008704,2025-11-28T02:01:00.000000,Promotional Contact,promo33@example.net,2105550033,78213,Facebook Ads,Meta | Home Refresh,Cabinet Painting
marketing,MKT0002142,2025-11-28T08:30:00.000000,Denise Wallace,denise.wallace22@example.com,2106123490,78216,Organic Search,Organic Search,Interior Painting
marketing,MKT0008730,2025-11-28T22:50:00.000000,Promotional Contact,promo59@example.net,2105550059,78216,Direct,Direct,Drywall Repair
marketing,MKT0001844,2025-11-30T13:02:00.000000,Mark Bryant,mark.bryant@example.org,2104646459,78228,Direct,Direct,Cabinet Painting
marketing,MKT0002414,2025-12-01T08:41:00.000000,Lee Robles,lee.robles@example.org,7265774300,78228,Facebook Ads,Meta | Home Refresh,Exterior Painting
marketing,MKT0008699,2025-12-01T10:50:00.000000,Promotional Contact,promo28@example.net,2105550028,78232,Facebook Ads,Meta | Home Refresh,Minor Remodeling
marketing,MKT0008718,2025-12-02T15:00:00.000000,Promotional Contact,promo47@example.net,2105550047,78217,Facebook Ads,Meta | Home Refresh,Interior Painting
marketing,MKT0008726,2025-12-05T09:44:00.000000,Promotional Contact,promo55@example.net,2105550055,78216,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008644,2025-12-05T09:51:00.000000,Test Lead,test22@example.com,,78216,Google Ads,Search | Interior Painting,Interior Painting
marketing,MKT0008705,2025-12-09T20:24:00.000000,Promotional Contact,promo34@example.net,2105550034,78228,Organic Search,Organic Search,Exterior Painting
marketing,MKT0008698,2025-12-10T22:53:00.000000,Promotional Contact,promo27@example.net,2105550027,78216,Facebook Ads,Meta | Home Refresh,Interior Painting
marketing,MKT0004989,2025-12-15T12:08:00.000000,Beverly Carpenter,bcarpenter@example.com,2109373245,78229,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008654,2025-12-15T15:28:00.000000,Test Lead,test32@example.com,,78217,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0005899,2025-12-17T08:41:00.000000,Elizabeth Giles,egiles@example.org,726-243-6611,78201,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008661,2025-12-17T16:52:00.000000,Test Lead,test39@example.com,,78240,Organic Search,Organic Search,Interior Painting
marketing,MKT0005345,2025-12-18T05:53:00.000000,Christopher Hoover,christopherhoover@example.com,7264315888,78228,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0006513,2025-12-19T02:43:00.000000,Daniel Vazquez,daniel.vazquez70@example.org,+1 726 821 9127,78228,Direct,Direct,Minor Remodeling
marketing,MKT0008745,2025-12-22T13:40:00.000000,Promotional Contact,promo74@example.net,2105550074,78240,Direct,Direct,Minor Remodeling
marketing,MKT0008692,2025-12-24T16:25:00.000000,Promotional Contact,promo21@example.net,2105550021,78213,Google Ads,Search | Minor Remodeling,Minor Remodeling
marketing,MKT0003946,2025-12-27T00:23:00.000000,Thomas Wallace,thomas.wallace@example.com,7263193578,78230,Organic Search,Organic Search,Drywall Repair
marketing,MKT0000219,2025-12-29T22:57:00.000000,Lisa Phillips,lisaphillips@example.net,(210) 896-6280,78232,Google Ads,Search | Cabinet Painting,Cabinet Painting
marketing,MKT0008749,2025-12-31T00:44:00.000000,Promotional Contact,promo78@example.net,2105550078,78240,Direct,Direct,Interior Painting
marketing,MKT0008641,2025-12-31T09:30:00.000000,Test Lead,test19@example.com,,78209,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008741,2026-01-12T05:50:00.000000,Promotional Contact,promo70@example.net,2105550070,78232,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008664,2026-01-16T01:10:00.000000,Test Lead,test42@example.com,,78232,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008268,2026-01-18T19:24:00.000000,Susan Hood,susan.hood@example.org,(210) 730-1055,78229,Organic Search,Organic Search,Interior Painting
marketing,MKT0001314,2026-01-22T10:19:00.000000,Joseph Coleman,joseph.coleman@example.org,2103886718,78230,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008701,2026-01-27T11:14:00.000000,Promotional Contact,promo30@example.net,2105550030,78228,Organic Search,Organic Search,Cabinet Painting
marketing,MKT0007210,2026-01-28T08:56:00.000000,jennifer torres,jtorres@example.com,,78209,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0007068,2026-01-28T16:11:00.000000,Ryan Taylor,ryantaylor@example.com,7262343328,78209,Facebook Ads,Meta | Free Estimate,Interior Painting
marketing,MKT0008716,2026-02-05T16:36:00.000000,Promotional Contact,promo45@example.net,2105550045,78228,Google Ads,Search | Drywall Repair,Drywall Repair
marketing,MKT0008674,2026-02-07T12:48:00.000000,Promotional Contact,promo3@example.net,2105550003,78213,Google Ads,Search | Exterior Painting,Exterior Painting
marketing,MKT0008715,2026-02-09T10:06:00.000000,Promotional Contact,promo44@example.net,2105550044,78229,Google Ads,Search | Interior Painting,Interior Painting
