marketing_record_id,captured_at,platform,source_label,campaign,name,email,phone,zip_code,service,form_name,landing_page
MKT0000150,2025-08-22T22:39:00.000000,Google Ads,google_paid,Search | Interior Painting,Crystal Collier,crystal.collier@example.net,2109234498,78216,Interior Painting,Request an Estimate,/estimate
MKT0000151,2026-04-17T14:41:00.000000,Google Ads,google_paid,Search | Exterior Painting,Ethan Thomas,,2106465456,78229,Exterior Painting,Request an Estimate,/estimate
MKT0000152,2026-03-24T14:24:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Molly Hancock,molly.hancock77@example.com,7262683237,78201,Exterior Painting,Meta Lead Form,/painting-offer
MKT0000153,2025-09-19T06:13:00.000000,Google Ads,google_paid,Search | Drywall Repair,David Martin,david.martin@example.net,7268002218,78201,Drywall Repair,Request an Estimate,/estimate
MKT0000154,2025-06-29T13:02:00.000000,Website Analytics,direct_website,Direct,Christian Sharp,csharp@example.org,210-947-0591,78230,Exterior Painting,Website Contact Form,/contact
MKT0000155,2025-05-28T11:36:00.000000,Meta,meta_paid,Meta | Home Refresh,Melissa Cervantes,melissa.cervantes@example.org,2103440052,78201,Interior Painting,Meta Lead Form,/painting-offer
MKT0000156,2025-09-11T11:53:00.000000,Website Analytics,organic_search,Organic Search,Melissa Cervantes,melissa.cervantes@example.org,2103440052,78201,Exterior Painting,Website Estimate Form,/services
MKT0000157,2026-04-29T00:31:00.000000,Website Analytics,direct_website,Direct,melissa cervantes,melissa.cervantes@example.org,2103440052,78201,Drywall Repair,Website Contact Form,/contact
MKT0000158,2026-06-23T18:47:00.000000,Website Analytics,organic_search,Organic Search,Jonathan Robinson,jonathan.robinson@example.org,2106737469,78201,Exterior Painting,Website Estimate Form,/services
MKT0000159,2026-05-29T10:38:00.000000,Website Analytics,organic_search,Organic Search,Teresa Zimmerman,teresazimmerman@example.org,2109268434,78213,Cabinet Painting,Website Estimate Form,/services
MKT0000160,2025-01-07T09:52:00.000000,Website Analytics,direct_website,Direct,Todd Luna,tluna@example.com,7263315734,78240,Interior Painting,Website Contact Form,/contact
MKT0000161,2025-04-19T08:58:00.000000,Website Analytics,organic_search,Organic Search,Todd Luna,tluna@example.com,+1 726 331 5734,78240,Interior Painting,Website Estimate Form,/services
MKT0000162,2025-06-03T12:15:00.000000,Website Analytics,organic_search,Organic Search,Hector Sanders,hector.sanders73@example.org,2103152671,78230,Cabinet Painting,Website Estimate Form,/services
MKT0000163,2025-07-08T13:52:00.000000,Google Ads,google_paid,Search | Interior Painting,Sean Smith,ssmith@example.org,7267664130,78232,Interior Painting,Request an Estimate,/estimate
MKT0000164,2025-06-28T06:33:00.000000,Google Ads,google_paid,Search | Interior Painting,Ashley Rodriguez,ashley.rodriguez@example.org,2104071976,78240,Interior Painting,Request an Estimate,/estimate
MKT0000165,2025-09-18T11:32:00.000000,Website Analytics,organic_search,Organic Search,Katelyn Bullock,katelyn.bullock93@example.net,+1 726 632 4375,78229,Drywall Repair,Website Estimate Form,/services
MKT0000166,2025-09-15T21:16:00.000000,Google Ads,google_paid,Search | Interior Painting,Pamela Valdez,pvaldez@example.net,7267247192,78201,Interior Painting,Request an Estimate,/estimate
MKT0000167,2026-02-18T19:48:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Pamela Valdez,pvaldez@example.net,7267247192,78201,Cabinet Painting,Request an Estimate,/estimate
MKT0000168,2025-09-18T08:13:00.000000,Website Analytics,organic_search,Organic Search,Valerie Lopez,vlopez@example.com,7262226812,78213,Interior Painting,Website Estimate Form,/services
MKT0000169,2025-09-18T07:51:00.000000,Website Analytics,organic_search,Organic Search,gregory martin,gregory.martin@example.net,7269848032,78230,Interior Painting,Website Estimate Form,/services
MKT0000170,2026-03-02T16:37:00.000000,Website Analytics,organic_search,Organic Search,Michael Bean,michael.bean@example.org,210-922-5633,78230,Drywall Repair,Website Estimate Form,/services
MKT0000171,2026-03-29T12:25:00.000000,Google Ads,google_paid,Search | Exterior Painting,Michael Bean,michael.bean@example.org,2109225633,78230,Exterior Painting,Request an Estimate,/estimate
MKT0000172,2025-11-02T17:45:00.000000,Google Ads,google_paid,Search | Exterior Painting,Cole Leon,cleon@example.org,,78217,Exterior Painting,Request an Estimate,/estimate
MKT0000173,2026-03-25T14:34:00.000000,Website Analytics,organic_search,Organic Search,Andrew Rios,andrew.rios@example.com,+1 726 494 1042,78201,Minor Remodeling,Website Estimate Form,/services
MKT0000174,2026-06-24T04:33:00.000000,Meta,meta_paid,Meta | Free Estimate,Tanya Lang,tanyalang@example.net,7268566512,78230,Interior Painting,Meta Lead Form,/painting-offer
MKT0000175,2025-05-15T11:48:00.000000,Google Ads,google_paid,Search | Exterior Painting,Scott Thompson,scott.thompson64@example.com,2109049242,78217,Exterior Painting,Request an Estimate,/estimate
MKT0000176,2025-02-24T07:38:00.000000,Google Ads,google_paid,Search | Exterior Painting,Oscar Hunter,oscar.hunter8@example.com,2105983893,78230,Exterior Painting,Request an Estimate,/estimate
MKT0000177,2025-07-01T12:18:00.000000,Website Analytics,direct_website,Direct,Christopher Weber,christopher.weber@example.net,7262886345,78213,Exterior Painting,Website Contact Form,/contact
MKT0000178,2025-05-26T14:50:00.000000,Website Analytics,organic_search,Organic Search,Bradley Hunt,bradleyhunt@example.org,+1 210 731 3805,78232,Exterior Painting,Website Estimate Form,/services
MKT0000179,2025-07-18T19:30:00.000000,Google Ads,google_paid,Search | Drywall Repair,Bradley Hunt,bradleyhunt@example.org,210-731-3805,78232,Drywall Repair,Request an Estimate,/estimate
MKT0000180,2026-06-06T10:50:00.000000,Website Analytics,organic_search,Organic Search,Joseph Williams,joseph.williams@example.org,(726) 655-6412,78201,Exterior Painting,Website Estimate Form,/services
MKT0000181,2025-11-19T20:38:00.000000,Meta,meta_paid,Meta | Free Estimate,Tracy Baker,tracy.baker8@example.org,2106913098,78213,Exterior Painting,Meta Lead Form,/painting-offer
MKT0000182,2026-01-17T03:03:00.000000,Website Analytics,direct_website,Direct,Tracy Baker,tracy.baker8@example.org,2106913098,78213,Interior Painting,Website Contact Form,/contact
MKT0000183,2025-11-10T09:43:00.000000,Google Ads,google_paid,Search | Exterior Painting,Lori Jimenez,lorijimenez@example.com,+1 210 558 8031,78229,Exterior Painting,Request an Estimate,/estimate
MKT0000184,2026-02-19T15:29:00.000000,Website Analytics,direct_website,Direct,Joseph White,jwhite@example.org,2102014607,78232,Drywall Repair,Website Contact Form,/contact
MKT0000185,2026-04-24T14:52:00.000000,Website Analytics,organic_search,Organic Search,Joseph White,jwhite@example.org,2102014607,78232,Exterior Painting,Website Estimate Form,/services
MKT0000186,2026-01-06T20:40:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Courtney Parker,courtney.parker25@example.org,7269914540,78232,Exterior Painting,Meta Lead Form,/painting-offer
MKT0000187,2025-07-29T16:38:00.000000,Meta,meta_paid,Meta | Home Refresh,Gregory Green,gregory.green@example.com,2104524222,78209,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0000188,2025-06-27T18:49:00.000000,Google Ads,google_paid,Search | Cabinet Painting,GEORGE KLEIN,georgeklein@example.net,7268583738,78230,Cabinet Painting,Request an Estimate,/estimate
MKT0000189,2025-12-17T15:09:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Paul Perkins,paulperkins@example.com,726-441-7640,78217,Cabinet Painting,Request an Estimate,/estimate
MKT0000190,2026-01-16T14:43:00.000000,Website Analytics,organic_search,Organic Search,Paul Perkins,paulperkins@example.com,7264417640,78217,Drywall Repair,Website Estimate Form,/services
MKT0000191,2026-05-26T15:39:00.000000,Google Ads,google_paid,Search | Exterior Painting,Mary Aguilar,mary.aguilar6@example.org,2104597603,78209,Exterior Painting,Request an Estimate,/estimate
MKT0000192,2025-11-12T15:44:00.000000,Website Analytics,direct_website,Direct,Rachel Boone,rachel.boone62@example.org,726-320-1279,78217,Exterior Painting,Website Contact Form,/contact
MKT0000193,2025-08-19T22:29:00.000000,Google Ads,google_paid,Search | Exterior Painting,Laurie Cruz,lcruz@example.org,,78229,Exterior Painting,Request an Estimate,/estimate
MKT0000194,2025-11-24T17:18:00.000000,Website Analytics,organic_search,Organic Search,Laurie Cruz,lcruz@example.org,7266010418,78229,Interior Painting,Website Estimate Form,/services
MKT0000195,2026-03-31T09:23:00.000000,Google Ads,google_paid,Search | Exterior Painting,Erik Cannon,erik.cannon33@example.org,+1 726 908 3513,78209,Exterior Painting,Request an Estimate,/estimate
MKT0000196,2026-06-29T03:53:00.000000,Website Analytics,direct_website,Direct,Victoria Clark,vclark@example.org,2107527105,78201,Interior Painting,Website Contact Form,/contact
MKT0000197,2026-03-02T08:25:00.000000,Website Analytics,organic_search,Organic Search,Steven Wood,steven.wood30@example.org,(210) 932-9759,78217,Minor Remodeling,Website Estimate Form,/services
MKT0000198,2025-03-13T01:28:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Christopher Smith,christophersmith@example.net,210-208-7895,78232,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0000199,2025-10-07T06:07:00.000000,Website Analytics,organic_search,Organic Search,Christopher Smith,christophersmith@example.net,2102087895,78232,Exterior Painting,Website Estimate Form,/services
MKT0000200,2025-01-30T08:00:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Aaron Trujillo,atrujillo@example.org,+1 210 349 6259,78240,Minor Remodeling,Request an Estimate,/estimate
MKT0000201,2025-05-12T15:08:00.000000,Website Analytics,direct_website,Direct,Aaron Trujillo,atrujillo@example.org,210-349-6259,78240,Exterior Painting,Website Contact Form,/contact
MKT0000202,2025-06-26T02:31:00.000000,Website Analytics,organic_search,Organic Search,Stephanie Rich,srich@example.org,726-219-6506,78201,Cabinet Painting,Website Estimate Form,/services
MKT0000203,2025-12-03T16:14:00.000000,Google Ads,google_paid,Search | Interior Painting,Henry Little,henry.little26@example.org,7265725026,78232,Interior Painting,Request an Estimate,/estimate
MKT0000204,2026-06-04T16:32:00.000000,Website Analytics,direct_website,Direct,Shawn Gilbert,sgilbert@example.org,+1 210 634 1976,78240,Exterior Painting,Website Contact Form,/contact
MKT0000205,2025-03-23T11:19:00.000000,Google Ads,google_paid,Search | Drywall Repair,LESLIE DELGADO,ldelgado@example.com,,78201,Drywall Repair,Request an Estimate,/estimate
MKT0000206,2025-09-18T20:02:00.000000,Google Ads,google_paid,Search | Drywall Repair,Alison Mendoza,alisonmendoza@example.com,7265023303,78201,Drywall Repair,Request an Estimate,/estimate
MKT0000207,2026-05-19T08:22:00.000000,Website Analytics,organic_search,Organic Search,Alison Mendoza,alisonmendoza@example.com,7265023303,78201,Interior Painting,Website Estimate Form,/services
MKT0000208,2026-02-05T10:17:00.000000,Meta,meta_paid,Meta | Seasonal Promo,David Richards,drichards@example.com,7265633472,78240,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0000209,2025-07-28T19:28:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Susan Carrillo,scarrillo@example.com,7266558931,78201,Minor Remodeling,Request an Estimate,/estimate
MKT0000210,2025-07-16T10:26:00.000000,Meta,meta_paid,Meta | Free Estimate,Amber Owens,,+1 726 534 2324,78232,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0000211,2025-07-05T00:55:00.000000,Website Analytics,direct_website,Direct,Joel Mosley,joelmosley@example.com,2103495119,78230,Interior Painting,Website Contact Form,/contact
MKT0000212,2026-04-14T08:06:00.000000,Website Analytics,direct_website,Direct,Brandy Morgan,brandy.morgan@example.org,+1 210 561 6472,78229,Exterior Painting,Website Contact Form,/contact
MKT0000213,2026-05-28T22:33:00.000000,Google Ads,google_paid,Search | Interior Painting,Kara Ross,kara.ross65@example.org,2102745273,78228,Interior Painting,Request an Estimate,/estimate
MKT0000214,2026-05-28T22:35:00.000000,Google Ads,google_paid,Search | Interior Painting,Kara Ross,kara.ross65@example.org,2102745273,78228,Interior Painting,Request an Estimate,/estimate
MKT0000215,2025-09-19T18:48:00.000000,Google Ads,google_paid,Search | Interior Painting,Linda Brown,linda.brown@example.net,2109163797,78216,Interior Painting,Request an Estimate,/estimate
MKT0000216,2026-02-02T09:27:00.000000,Website Analytics,organic_search,Organic Search,Linda Brown,linda.brown@example.net,2109163797,78216,Exterior Painting,Website Estimate Form,/services
MKT0000217,2025-09-01T15:51:00.000000,Google Ads,google_paid,Search | Drywall Repair,Juan Johnson,juan.johnson@example.com,+1 726 761 1684,78213,Drywall Repair,Request an Estimate,/estimate
MKT0000218,2026-02-12T19:25:00.000000,Website Analytics,direct_website,Direct,Christopher Contreras,,726-512-6950,78217,Cabinet Painting,Website Contact Form,/contact
MKT0000219,2025-12-29T22:57:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Lisa Phillips,lisaphillips@example.net,(210) 896-6280,78232,Cabinet Painting,Request an Estimate,/estimate
MKT0000220,2025-02-06T10:34:00.000000,Google Ads,google_paid,Search | Exterior Painting,taylor benton,taylor.benton22@example.net,7263460303,78229,Exterior Painting,Request an Estimate,/estimate
MKT0000221,2025-03-28T23:02:00.000000,Website Analytics,organic_search,Organic Search,Taylor Benton,taylor.benton22@example.net,7263460303,78229,Cabinet Painting,Website Estimate Form,/services
MKT0000222,2025-03-28T23:03:00.000000,Website Analytics,organic_search,Organic Search,Taylor Benton,taylor.benton22@example.net,7263460303,78229,Cabinet Painting,Website Estimate Form,/services
MKT0000223,2025-04-03T13:42:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Tammy Baxter,tammy.baxter72@example.com,(726) 914-5725,78213,Cabinet Painting,Request an Estimate,/estimate
MKT0000224,2025-05-08T20:37:00.000000,Website Analytics,organic_search,Organic Search,Sean Mitchell,sean.mitchell22@example.com,2107556878,78228,Drywall Repair,Website Estimate Form,/services
MKT0000225,2025-09-24T20:34:00.000000,Website Analytics,direct_website,Direct,Sean Mitchell,sean.mitchell22@example.com,2107556878,78228,Minor Remodeling,Website Contact Form,/contact
MKT0000226,2025-08-01T12:02:00.000000,Website Analytics,organic_search,Organic Search,William Kane,william.kane@example.net,,78240,Drywall Repair,Website Estimate Form,/services
MKT0000227,2025-11-22T18:15:00.000000,Google Ads,google_paid,Search | Drywall Repair,William Kane,william.kane@example.net,+1 210 236 9987,78240,Drywall Repair,Request an Estimate,/estimate
MKT0000228,2026-05-14T13:17:00.000000,Google Ads,google_paid,Search | Drywall Repair,Connie Adams,connie.adams@example.net,+1 210 852 0479,78240,Drywall Repair,Request an Estimate,/estimate
MKT0000229,2026-05-05T16:43:00.000000,Website Analytics,organic_search,Organic Search,Donald Parker,donaldparker@example.com,(726) 877-9699,78213,Exterior Painting,Website Estimate Form,/services
MKT0000230,2026-03-31T03:45:00.000000,Google Ads,google_paid,Search | Exterior Painting,Michelle Conrad,mconrad@example.net,(210) 470-5825,78209,Exterior Painting,Request an Estimate,/estimate
MKT0000231,2025-04-03T09:57:00.000000,Google Ads,google_paid,Search | Exterior Painting,Amanda Mendoza,amandamendoza@example.org,(210) 354-6617,78228,Exterior Painting,Request an Estimate,/estimate
MKT0000232,2025-06-16T09:18:00.000000,Google Ads,google_paid,Search | Drywall Repair,Amanda Mendoza,amandamendoza@example.org,+1 210 354 6617,78228,Drywall Repair,Request an Estimate,/estimate
MKT0000233,2025-11-28T19:22:00.000000,Website Analytics,organic_search,Organic Search,Brian Young,brian.young34@example.com,7268144786,78216,Exterior Painting,Website Estimate Form,/services
MKT0000234,2026-05-21T08:43:00.000000,Website Analytics,direct_website,Direct,Brian Young,brian.young34@example.com,7268144786,78216,Drywall Repair,Website Contact Form,/contact
MKT0000235,2026-02-23T08:12:00.000000,Google Ads,google_paid,Search | Interior Painting,David Dougherty,david.dougherty17@example.com,7263490632,78230,Interior Painting,Request an Estimate,/estimate
MKT0000236,2026-05-09T21:44:00.000000,Website Analytics,organic_search,Organic Search,David Dougherty,david.dougherty17@example.com,7263490632,78230,Minor Remodeling,Website Estimate Form,/services
MKT0000237,2026-04-06T15:55:00.000000,Google Ads,google_paid,Search | Exterior Painting,Victoria Watkins,vwatkins@example.net,2103978580,78240,Exterior Painting,Request an Estimate,/estimate
MKT0000238,2025-12-11T19:30:00.000000,Google Ads,google_paid,Search | Exterior Painting,Sara Thompson,sara.thompson@example.com,+1 726 834 3500,78232,Exterior Painting,Request an Estimate,/estimate
MKT0000239,2026-02-11T07:38:00.000000,Website Analytics,organic_search,Organic Search,Sara Thompson,sara.thompson@example.com,7268343500,78232,Interior Painting,Website Estimate Form,/services
MKT0000240,2025-05-29T08:54:00.000000,Meta,meta_paid,Meta | Home Refresh,Eric Thomas,ethomas@example.org,7267620083,78217,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0000241,2025-09-20T17:49:00.000000,Website Analytics,organic_search,Organic Search,Eric Thomas,ethomas@example.org,7267620083,78217,Exterior Painting,Website Estimate Form,/services
